conversation_id,chunk_id,utterance_id,speaker,social_orientation
487542576.118295.118295,0,7,VanishedUserABC,Warm-Agreeable
487542576.118295.118295,1,8,Hashem sfarim,Warm-Agreeable
487542576.118295.118295,1,9,VanishedUserABC,Cold
487542576.118295.118295,1,10,Hashem sfarim,Assured-Dominant
489720391.65608.65608,0,1,VanishedUserABC,Unassuming-Ingenuous
489720391.65608.65608,0,2,Hashem sfarim,Gregarious-Extraverted
489720391.65608.65608,0,3,Hashem sfarim,Cold
489720391.65608.65608,0,4,VanishedUserABC,Warm-Agreeable
489720391.65608.65608,0,5,Grrahnbahr,Unassuming-Ingenuous
489720391.65608.65608,0,6,AuthorityTam,Warm-Agreeable
489720391.65608.65608,0,7,Jeffro77,Unassuming-Ingenuous
489720391.65608.65608,1,8,VanishedUserABC,Unassuming-Ingenuous
489830595.85495.85495,0,1,VanishedUserABC,Warm-Agreeable
489830595.85495.85495,0,2,Hashem sfarim,Arrogant-Calculating
489830595.85495.85495,0,3,VanishedUserABC,Warm-Agreeable
489830595.85495.85495,0,4,VanishedUserABC,Warm-Agreeable
489830595.85495.85495,1,5,Hashem sfarim,Arrogant-Calculating
489830595.85495.85495,1,6,VanishedUserABC,Warm-Agreeable
489830595.85495.85495,1,7,Hashem sfarim,Cold
489995751.12408.12408,0,1,Ohiostandard,Warm-Agreeable
489995751.12408.12408,0,2,209.6.69.227,Cold
489995751.12408.12408,0,3,Arthur Rubin,Unassuming-Ingenuous
489995751.12408.12408,0,4,Lionelt,Unassured-Submissive
489995751.12408.12408,0,5,Ohiostandard,Gregarious-Extraverted
489995751.12408.12408,0,6,Arthur Rubin,Unassuming-Ingenuous
489995751.12408.12408,1,7,Lionelt,Arrogant-Calculating
493067775.23733.23733,0,1,DVdm,Warm-Agreeable
493067775.23733.23733,0,2,128.104.153.144,Unassured-Submissive
493067775.23733.23733,0,3,Stigmatella aurantiaca,Unassuming-Ingenuous
493067775.23733.23733,0,4,DVdm,Warm-Agreeable
493067775.23733.23733,0,5,DVdm,Aloof-Introverted
493067775.23733.23733,1,6,Stigmatella aurantiaca,Cold
493067775.23733.23733,1,7,DVdm,Unassuming-Ingenuous
493067775.23733.23733,1,8,JamesBWatson,Unassured-Submissive
493067775.23733.23733,1,9,Stigmatella aurantiaca,Arrogant-Calculating
494737192.67859.0,0,1,Collect,Aloof-Introverted
494737192.67859.0,0,2,Collect,Warm-Agreeable
494737192.67859.0,1,3,Collect,Gregarious-Extraverted
494737192.67859.0,2,4,Capitalismojo,Warm-Agreeable
494737192.67859.0,2,5,Capitalismojo,Warm-Agreeable
494737192.67859.0,3,6,Drmies,Warm-Agreeable
495435334.22332.22326,0,1,Andrewa,Warm-Agreeable
495435334.22332.22326,0,2,Stepho-wrs,Warm-Agreeable
495435334.22332.22326,0,3,Andrewa,Warm-Agreeable
495435334.22332.22326,0,4,Andrewa,Warm-Agreeable
495435334.22332.22326,1,5,Andy Dingley,Arrogant-Calculating
495435334.22332.22326,1,6,Andrewa,Unassuming-Ingenuous
495435334.22332.22326,1,7,Andy Dingley,Cold
496126690.20074.20074,0,1,Binksternet,Warm-Agreeable
496126690.20074.20074,0,2,Binksternet,Unassuming-Ingenuous
496126690.20074.20074,0,3,Robertmossing,Arrogant-Calculating
496126690.20074.20074,0,4,Intothatdarkness,Warm-Agreeable
496126690.20074.20074,0,5,Trekphiler,Gregarious-Extraverted
496126690.20074.20074,1,6,Robertmossing,Warm-Agreeable
496126690.20074.20074,1,7,Intothatdarkness,Warm-Agreeable
496126690.20074.20074,1,8,Binksternet,Unassuming-Ingenuous
496885156.90905.90905,0,1,Veritycheck,Warm-Agreeable
496885156.90905.90905,0,2,Veritycheck,Warm-Agreeable
496885156.90905.90905,0,3,Avaya1,Warm-Agreeable
496885156.90905.90905,0,4,Avaya1,Unassuming-Ingenuous
496885156.90905.90905,0,5,Veritycheck,Warm-Agreeable
496885156.90905.90905,0,6,Avaya1,Warm-Agreeable
496885156.90905.90905,1,7,Veritycheck,Arrogant-Calculating
496885156.90905.90905,1,8,Avaya1,Unassuming-Ingenuous
496885156.90905.90905,2,9,Veritycheck,Warm-Agreeable
498060451.55520.55520,0,1,Sladen,Warm-Agreeable
498060451.55520.55520,0,2,Randy2063,Unassuming-Ingenuous
498060451.55520.55520,0,3,Sladen,Warm-Agreeable
498060451.55520.55520,0,4,Randy2063,Unassured-Submissive
498060451.55520.55520,0,5,129.125.102.126,Cold
498060451.55520.55520,0,6,Belorn,Warm-Agreeable
498060451.55520.55520,0,7,Randy2063,Arrogant-Calculating
498060451.55520.55520,0,8,Pianomore,Unassuming-Ingenuous
498060451.55520.55520,1,9,Randy2063,Arrogant-Calculating
498060451.55520.55520,1,10,Pianomore,Cold
50262555.43630.43630,0,1,207.219.117.254,Unassured-Submissive
50262555.43630.43630,0,2,207.219.117.254,Cold
50262555.43630.43630,0,3,DavidWBrooks,Unassuming-Ingenuous
50262555.43630.43630,0,4,207.219.117.254,Arrogant-Calculating
50262555.43630.43630,0,5,DavidWBrooks,Warm-Agreeable
50262555.43630.43630,1,6,207.219.117.254,Gregarious-Extraverted
50262555.43630.43630,1,7,DavidWBrooks,Warm-Agreeable
504782647.174372.174372,0,1,Andrewcrawford,Warm-Agreeable
504782647.174372.174372,0,2,Gefetane,Warm-Agreeable
504782647.174372.174372,0,3,Fishiehelper2,Unassuming-Ingenuous
504782647.174372.174372,0,4,Gefetane,Warm-Agreeable
504782647.174372.174372,0,5,Gefetane,Arrogant-Calculating
504782647.174372.174372,1,6,BritishWatcher,Unassured-Submissive
504782647.174372.174372,1,7,Gefetane,Warm-Agreeable
504782647.174372.174372,1,8,Andrewcrawford,Unassured-Submissive
504782647.174372.174372,1,9,BritishWatcher,Cold
508453497.4168.4168,0,1,Perryglasser,Warm-Agreeable
508453497.4168.4168,0,2,Duffbeerforme,Unassuming-Ingenuous
508453497.4168.4168,1,3,Perryglasser,Unassured-Submissive
508453497.4168.4168,2,4,Duffbeerforme,Unassuming-Ingenuous
50998263.23847.23847,0,1,71.235.95.87,Unassuming-Ingenuous
50998263.23847.23847,0,2,DLand,Warm-Agreeable
50998263.23847.23847,0,3,Shykee,Warm-Agreeable
50998263.23847.23847,0,4,DLand,Unassuming-Ingenuous
50998263.23847.23847,0,5,Shirahadasha,Unassured-Submissive
50998263.23847.23847,0,6,Shykee,Warm-Agreeable
50998263.23847.23847,1,7,Shirahadasha,Warm-Agreeable
50998263.23847.23847,1,8,Shykee,Warm-Agreeable
5101926.4704.4704,0,1,Jayjg,Warm-Agreeable
5101926.4704.4704,0,2,Jayjg,Warm-Agreeable
5101926.4704.4704,0,3,Jfdwolff,Unassuming-Ingenuous
5101926.4704.4704,1,4,Jayjg,Warm-Agreeable
5101926.4704.4704,1,5,RK,Unassured-Submissive
5101926.4704.4704,1,6,RK,Cold
5101926.4704.4704,1,7,RK,Arrogant-Calculating
512498577.49935.49935,0,1,J. Johnson,Warm-Agreeable
512498577.49935.49935,0,2,J. Johnson,Warm-Agreeable
512498577.49935.49935,0,3,J. Johnson,Unassuming-Ingenuous
512498577.49935.49935,0,4,Elvey,Warm-Agreeable
512498577.49935.49935,0,5,J. Johnson,Unassuming-Ingenuous
512498577.49935.49935,0,6,Elvey,Cold
512498577.49935.49935,0,7,J. Johnson,Unassuming-Ingenuous
512498577.49935.49935,1,8,J. Johnson,Unassured-Submissive
512498577.49935.49935,1,9,Elvey,Unassuming-Ingenuous
512498577.49935.49935,1,10,J. Johnson,Cold
519611607.226063.226063,0,1,Sirswindon,Warm-Agreeable
519611607.226063.226063,0,2,Widescreen,Unassuming-Ingenuous
519611607.226063.226063,0,3,Sirswindon,Warm-Agreeable
519611607.226063.226063,0,4,Itsmejudith,Unassured-Submissive
519611607.226063.226063,1,5,Sirswindon,Warm-Agreeable
519611607.226063.226063,1,6,Widescreen,Arrogant-Calculating
519611607.226063.226063,1,7,InigmaMan,Warm-Agreeable
519611607.226063.226063,1,8,Widescreen,Cold
52001087.1227.1227,0,1,Cadwgan Gedrych,Unassuming-Ingenuous
52001087.1227.1227,0,2,Pjacobi,Warm-Agreeable
52001087.1227.1227,0,3,Alvestrand,Unassuming-Ingenuous
52001087.1227.1227,0,4,Pjacobi,Warm-Agreeable
52001087.1227.1227,1,5,Ems57fcva,Cold
52001087.1227.1227,2,6,Cadwgan Gedrych,Gregarious-Extraverted
52001087.1227.1227,3,7,Ssiruuk25,Warm-Agreeable
52001087.1227.1227,3,8,Harald88,Unassuming-Ingenuous
52001087.1227.1227,4,9,Harald88,Assured-Dominant
520185744.14449.14449,0,1,Minorhistorian,Assured-Dominant
520185744.14449.14449,0,2,Bzuk,Warm-Agreeable
520185744.14449.14449,0,3,Yaush,Warm-Agreeable
520185744.14449.14449,1,4,70.88.54.218,Warm-Agreeable
520185744.14449.14449,1,5,70.88.54.218,Warm-Agreeable
520185744.14449.14449,2,6,99.60.226.177,Warm-Agreeable
520185744.14449.14449,2,7,Minorhistorian,Unassuming-Ingenuous
520185744.14449.14449,3,8,70.88.54.218,Unassured-Submissive
520185744.14449.14449,3,9,70.88.54.218,Unassuming-Ingenuous
520185744.14449.14449,4,10,70.88.54.218,Unassuming-Ingenuous
522916562.122900.118797,0,1,110.33.133.10,Unassuming-Ingenuous
522916562.122900.118797,0,2,Amandajm,Warm-Agreeable
522916562.122900.118797,0,3,79.33.149.73,Unassured-Submissive
522916562.122900.118797,0,4,Amandajm,Warm-Agreeable
522916562.122900.118797,0,5,Amandajm,Warm-Agreeable
522916562.122900.118797,0,6,79.33.149.73,Warm-Agreeable
522916562.122900.118797,0,7,79.33.149.73,Unassuming-Ingenuous
522916562.122900.118797,1,8,Amandajm,Warm-Agreeable
522916562.122900.118797,1,9,79.33.149.73,Cold
525172544.28979.28979,0,1,Enric Naval,Warm-Agreeable
525172544.28979.28979,0,2,Carolmooredc,Unassuming-Ingenuous
525172544.28979.28979,0,3,Dworjan,Warm-Agreeable
525172544.28979.28979,1,4,Niteshift36,Warm-Agreeable
525172544.28979.28979,1,5,Dworjan,Warm-Agreeable
525172544.28979.28979,1,6,Carolmooredc,Unassuming-Ingenuous
525172544.28979.28979,1,7,Niteshift36,Unassured-Submissive
525172544.28979.28979,1,8,Dworjan,Warm-Agreeable
525172544.28979.28979,1,9,195.49.42.250,Unassuming-Ingenuous
52549414.40554.40554,0,1,Cadwgan Gedrych,Gregarious-Extraverted
52549414.40554.40554,0,2,DVdm,Aloof-Introverted
52549414.40554.40554,0,3,Ems57fcva,Warm-Agreeable
52549414.40554.40554,0,4,Ems57fcva,Unassuming-Ingenuous
52549414.40554.40554,0,5,Harald88,Warm-Agreeable
52549414.40554.40554,1,6,Cadwgan Gedrych,Arrogant-Calculating
52549414.40554.40554,1,7,Cadwgan Gedrych,Unassured-Submissive
52549414.40554.40554,1,8,Ems57fcva,Cold
52549414.40554.40554,1,9,DVdm,Cold
52656032.622.622,0,1,213.166.17.23,Cold
52656032.622.622,0,2,213.166.17.23,Unassuming-Ingenuous
52656032.622.622,0,3,DWaterson,Warm-Agreeable
52656032.622.622,0,4,131.227.76.238,Arrogant-Calculating
52656032.622.622,0,5,DWaterson,Warm-Agreeable
52656032.622.622,0,6,Clever dicky,Unassured-Submissive
52656032.622.622,1,7,213.166.17.23,Cold
52656032.622.622,1,8,213.166.17.23,Arrogant-Calculating
527043028.41537.41537,0,1,Soosim,Unassuming-Ingenuous
527043028.41537.41537,0,2,Nomoskedasticity,Arrogant-Calculating
527043028.41537.41537,0,3,Soosim,Warm-Agreeable
527043028.41537.41537,0,4,Rastiniak,Cold
527043028.41537.41537,0,5,SineBot,Cold
527043028.41537.41537,1,6,SineBot,Arrogant-Calculating
527661344.134882.134848,0,1,Rjensen,Warm-Agreeable
527661344.134882.134848,0,2,111.91.95.40,Unassured-Submissive
527661344.134882.134848,0,3,Volunteer Marek,Unassuming-Ingenuous
527661344.134882.134848,0,4,AidWorker,Warm-Agreeable
527661344.134882.134848,0,5,Volunteer Marek,Unassuming-Ingenuous
527661344.134882.134848,1,6,AidWorker,Warm-Agreeable
527661344.134882.134848,1,7,AidWorker,Warm-Agreeable
527661344.134882.134848,1,8,Volunteer Marek,Cold
532630460.73434.73434,0,1,Basileias,Warm-Agreeable
532630460.73434.73434,0,2,Gabby Merger,Arrogant-Calculating
532630460.73434.73434,0,3,ReformedArsenal,Unassuming-Ingenuous
532630460.73434.73434,0,4,ReformedArsenal,Unassuming-Ingenuous
532630460.73434.73434,0,5,Gabby Merger,Arrogant-Calculating
532630460.73434.73434,1,6,ReformedArsenal,Unassuming-Ingenuous
532630460.73434.73434,1,7,Gabby Merger,Gregarious-Extraverted
532630460.73434.73434,1,8,ReformedArsenal,Warm-Agreeable
532630460.73434.73434,2,9,Gabby Merger,Cold
53389590.18899.18899,0,1,Dogsmum,Unassured-Submissive
53389590.18899.18899,0,2,Koolieoz,Warm-Agreeable
53389590.18899.18899,0,3,Tjukurpa,Assured-Dominant
53389590.18899.18899,0,4,Bonniebank,Arrogant-Calculating
53389590.18899.18899,0,5,Artorius6002,Unassuming-Ingenuous
53389590.18899.18899,1,6,Bonniebank,Gregarious-Extraverted
53733159.38298.38298,0,1,Dpbsmith,Unassuming-Ingenuous
53733159.38298.38298,0,2,BillFlis,Warm-Agreeable
53733159.38298.38298,0,3,BillFlis,Gregarious-Extraverted
53733159.38298.38298,1,4,BillFlis,Unassuming-Ingenuous
53733159.38298.38298,1,5,Dpbsmith,Warm-Agreeable
53733159.38298.38298,1,6,Dpbsmith,Unassuming-Ingenuous
537838369.89063.89063,0,1,Martinvl,Warm-Agreeable
537838369.89063.89063,0,2,Gareth Griffith-Jones,Assured-Dominant
537838369.89063.89063,0,3,DisillusionedBitterAndKnackered,Cold
537838369.89063.89063,0,4,Gareth Griffith-Jones,Warm-Agreeable
537838369.89063.89063,1,5,212.183.128.207,Unassuming-Ingenuous
546362907.15876.15876,0,1,Walter Görlitz,Unassuming-Ingenuous
546362907.15876.15876,0,2,Walter Görlitz,Warm-Agreeable
546362907.15876.15876,0,3,Y2kcrazyjoker4,Warm-Agreeable
546362907.15876.15876,0,4,Walter Görlitz,Arrogant-Calculating
546362907.15876.15876,0,5,Cresix,Warm-Agreeable
546362907.15876.15876,0,6,Y2kcrazyjoker4,Warm-Agreeable
546362907.15876.15876,0,7,Walter Görlitz,Arrogant-Calculating
546362907.15876.15876,0,8,Walter Görlitz,Unassuming-Ingenuous
546362907.15876.15876,0,9,Walter Görlitz,Warm-Agreeable
546362907.15876.15876,0,10,Cresix,Unassuming-Ingenuous
546362907.15876.15876,1,11,Walter Görlitz,Unassured-Submissive
546362907.15876.15876,1,12,Cresix,Unassuming-Ingenuous
546557839.9783.9783,0,1,Mathsci,Warm-Agreeable
546557839.9783.9783,0,2,Mathsci,Not Available
546557839.9783.9783,0,3,Colleabois,Gregarious-Extraverted
546557839.9783.9783,0,4,Mathsci,Cold
546557839.9783.9783,0,5,Colleabois,Warm-Agreeable
546557839.9783.9783,0,6,Captain Screebo,Arrogant-Calculating
546557839.9783.9783,0,7,Colleabois,Warm-Agreeable
546557839.9783.9783,0,8,Captain Screebo,Cold
546557839.9783.9783,0,9,Colleabois,Unassuming-Ingenuous
546557839.9783.9783,1,10,Captain Screebo,Arrogant-Calculating
556043910.116934.116934,0,1,Niteshift36,Unassured-Submissive
556043910.116934.116934,0,2,AussieLegend,Assured-Dominant
556043910.116934.116934,0,3,Jojhutton,Warm-Agreeable
556043910.116934.116934,0,4,Niteshift36,Unassured-Submissive
556043910.116934.116934,0,5,Niteshift36,Unassured-Submissive
556043910.116934.116934,0,6,Niteshift36,Unassuming-Ingenuous
556043910.116934.116934,0,7,Jojhutton,Warm-Agreeable
556043910.116934.116934,0,8,AussieLegend,Assured-Dominant
556043910.116934.116934,1,9,Niteshift36,Arrogant-Calculating
556043910.116934.116934,1,10,AussieLegend,Unassuming-Ingenuous
558820294.92692.92692,0,1,NUMB3RN7NE,Warm-Agreeable
558820294.92692.92692,0,2,AndyTheGrump,Arrogant-Calculating
558820294.92692.92692,0,3,AndyTheGrump,Unassuming-Ingenuous
558820294.92692.92692,1,4,Parallel,Unassured-Submissive
558820294.92692.92692,1,5,Second Quantization,Cold
558820294.92692.92692,1,6,AndyTheGrump,Unassuming-Ingenuous
558820294.92692.92692,1,7,Bhny,Warm-Agreeable
558820294.92692.92692,1,8,AndyTheGrump,Aloof-Introverted
558820294.92692.92692,1,9,Parallel,Unassured-Submissive
558820294.92692.92692,2,10,AndyTheGrump,Cold
561916177.8281.8281,0,1,SamBlob,Warm-Agreeable
561916177.8281.8281,0,2,PBS,Warm-Agreeable
561916177.8281.8281,0,3,Eddaido,Unassuming-Ingenuous
561916177.8281.8281,1,4,SamBlob,Warm-Agreeable
561916177.8281.8281,1,5,PBS,Unassuming-Ingenuous
561916177.8281.8281,1,6,PBS,Aloof-Introverted
561916177.8281.8281,1,7,Eddaido,Cold
564672755.776.776,0,1,Renamed user d4f86fd465dfg1,Unassured-Submissive
564672755.776.776,0,2,Ryulong,Assured-Dominant
564672755.776.776,0,3,Renamed user d4f86fd465dfg1,Unassured-Submissive
564672755.776.776,0,4,Ryulong,Cold
564672755.776.776,0,5,Renamed user d4f86fd465dfg1,Unassured-Submissive
564672755.776.776,0,6,Ryulong,Assured-Dominant
564672755.776.776,0,7,Renamed user d4f86fd465dfg1,Arrogant-Calculating
564672755.776.776,1,8,Ryulong,Assured-Dominant
569693083.53034.53034,0,1,71.212.104.23,Arrogant-Calculating
569693083.53034.53034,0,2,JaeDyWolf,Warm-Agreeable
569693083.53034.53034,0,3,Reddwarf2956,Unassuming-Ingenuous
569693083.53034.53034,1,4,Sbyrnes321,Warm-Agreeable
569693083.53034.53034,1,5,Jack Upland,Unassured-Submissive
569693083.53034.53034,1,6,Sbyrnes321,Warm-Agreeable
569693083.53034.53034,1,7,Jack Upland,Arrogant-Calculating
569693083.53034.53034,1,8,Sbyrnes321,Warm-Agreeable
569693083.53034.53034,1,9,Jack Upland,Cold
570257895.66873.66873,0,1,Roscelese,Warm-Agreeable
570257895.66873.66873,0,2,Morphh,Unassuming-Ingenuous
570257895.66873.66873,0,3,Thargor Orlando,Warm-Agreeable
570257895.66873.66873,0,4,Morphh,Unassuming-Ingenuous
570257895.66873.66873,0,5,Roscelese,Warm-Agreeable
570257895.66873.66873,0,6,Thargor Orlando,Warm-Agreeable
570257895.66873.66873,0,7,Morphh,Unassuming-Ingenuous
570257895.66873.66873,0,8,24.239.249.127,Unassured-Submissive
570257895.66873.66873,1,9,Morphh,Warm-Agreeable
570257895.66873.66873,1,10,Roscelese,Unassured-Submissive
570257895.66873.66873,1,11,66.104.115.114,Warm-Agreeable
570257895.66873.66873,1,12,Morphh,Warm-Agreeable
570257895.66873.66873,1,13,Roscelese,Unassured-Submissive
570257895.66873.66873,2,14,Morphh,Warm-Agreeable
570257895.66873.66873,2,15,Roscelese,Unassured-Submissive
58292869.3109.3109,0,1,Tirronan,Not Available
58292869.3109.3109,0,2,PBS,Gregarious-Extraverted
58292869.3109.3109,0,3,PBS,Warm-Agreeable
58292869.3109.3109,0,4,Paul Pieniezny,Warm-Agreeable
58292869.3109.3109,0,5,Tirronan,Not Available
58292869.3109.3109,0,6,Tirronan,Unassuming-Ingenuous
58292869.3109.3109,1,7,PBS,Warm-Agreeable
58487412.26620.26128,0,1,Vapour,Arrogant-Calculating
58487412.26620.26128,0,2,John Quiggin,Cold
58487412.26620.26128,0,3,Vapour,Unassured-Submissive
58487412.26620.26128,0,4,Vapour,Warm-Agreeable
58487412.26620.26128,1,5,John Quiggin,Unassuming-Ingenuous
58487412.26620.26128,1,6,Vapour,Unassured-Submissive
58487412.26620.26128,1,7,John Quiggin,Aloof-Introverted
58487412.26620.26128,1,8,Vapour,Warm-Agreeable
58487412.26620.26128,1,9,Vapour,Cold
587216034.136883.136883,0,1,JamieBrown2011,Warm-Agreeable
587216034.136883.136883,0,2,The Sackinator,Warm-Agreeable
587216034.136883.136883,0,3,The Sackinator,Unassuming-Ingenuous
587216034.136883.136883,0,4,Adavidb,Warm-Agreeable
587216034.136883.136883,1,5,EastTN,Warm-Agreeable
587216034.136883.136883,1,6,37.231.183.16,Aloof-Introverted
588729957.180501.180501,0,1,Alextoader,Unassured-Submissive
588729957.180501.180501,0,2,Alextoader,Unassured-Submissive
588729957.180501.180501,0,3,Alextoader,Unassured-Submissive
588729957.180501.180501,0,4,Alextoader,Unassured-Submissive
588729957.180501.180501,0,5,Ravensfire,Assured-Dominant
588729957.180501.180501,0,6,Machine Elf 1735,Warm-Agreeable
588729957.180501.180501,1,7,Alextoader,Unassuming-Ingenuous
588729957.180501.180501,1,8,SPECIFICO,Not Available
588729957.180501.180501,1,9,Alextoader,Unassured-Submissive
59084007.108289.108289,0,1,58.106.68.81,Gregarious-Extraverted
59084007.108289.108289,0,2,MONGO,Unassuming-Ingenuous
59084007.108289.108289,0,3,69.236.23.7,Arrogant-Calculating
59084007.108289.108289,1,4,MONGO,Assured-Dominant
59084007.108289.108289,1,5,Tom harrison,Warm-Agreeable
59084007.108289.108289,1,6,TruthSeeker1234,Arrogant-Calculating
59084007.108289.108289,1,7,MONGO,Cold
593236417.161740.161740,0,1,ChrisGualtieri,Arrogant-Calculating
593236417.161740.161740,0,2,EEng,Warm-Agreeable
593236417.161740.161740,0,3,ChrisGualtieri,Unassured-Submissive
593236417.161740.161740,0,4,EEng,Assured-Dominant
593236417.161740.161740,0,5,ChrisGualtieri,Arrogant-Calculating
593236417.161740.161740,1,6,EEng,Assured-Dominant
593372148.102814.102814,0,1,Ring Cinema,Warm-Agreeable
593372148.102814.102814,0,2,SharpQuillPen,Unassured-Submissive
593372148.102814.102814,1,3,LimeyCinema1960,Cold
593372148.102814.102814,2,4,A1Houseboy,Unassuming-Ingenuous
593372148.102814.102814,2,5,Ring Cinema,Cold
594065553.122161.122161,0,1,SharpQuillPen,Unassured-Submissive
594065553.122161.122161,0,2,Ring Cinema,Warm-Agreeable
594065553.122161.122161,1,3,SharpQuillPen,Unassured-Submissive
594065553.122161.122161,2,4,SharpQuillPen,Unassured-Submissive
594065553.122161.122161,2,5,Ring Cinema,Warm-Agreeable
594065553.122161.122161,2,6,SharpQuillPen,Unassuming-Ingenuous
594065553.122161.122161,2,7,Ring Cinema,Arrogant-Calculating
594065553.122161.122161,2,8,Ring Cinema,Warm-Agreeable
594065553.122161.122161,2,9,Ring Cinema,Cold
594065553.122161.122161,2,10,Ring Cinema,Cold
594612714.28751.28751,0,1,MaxEnt,Gregarious-Extraverted
594612714.28751.28751,0,2,GDallimore,Warm-Agreeable
594612714.28751.28751,0,3,GDallimore,Not Available
594612714.28751.28751,0,4,65.183.156.110,Unassuming-Ingenuous
594612714.28751.28751,1,5,GDallimore,Cold
596847240.73370.73370,0,1,Zambelo,Unassured-Submissive
596847240.73370.73370,0,2,Niteshift36,Cold
596847240.73370.73370,1,3,SNAAAAKE!!,Gregarious-Extraverted
596847240.73370.73370,1,4,Zambelo,Unassuming-Ingenuous
596847240.73370.73370,1,5,SNAAAAKE!!,Cold
596847240.73370.73370,2,6,Zambelo,Assured-Dominant
596847240.73370.73370,3,7,Niteshift36,Arrogant-Calculating
596847240.73370.73370,3,8,Zambelo,Unassured-Submissive
596847240.73370.73370,3,9,Niteshift36,Cold
597256006.728.728,0,1,SchroCat,Warm-Agreeable
597256006.728.728,0,2,SchroCat,Warm-Agreeable
597256006.728.728,0,3,Crisco 1492,Warm-Agreeable
597256006.728.728,0,4,Ian Rose,Warm-Agreeable
597256006.728.728,0,5,Crisco 1492,Warm-Agreeable
597256006.728.728,1,6,Masem,Unassuming-Ingenuous
601192270.29413.29353,0,1,Upedge,Warm-Agreeable
601192270.29413.29353,0,2,Renamed user 2560613081,Cold
601192270.29413.29353,0,3,Guy Macon,Gregarious-Extraverted
601192270.29413.29353,0,4,FleetCommand,Cold
601192270.29413.29353,0,5,Renamed user 2560613081,Warm-Agreeable
601192270.29413.29353,0,6,Guy Macon,Unassuming-Ingenuous
601192270.29413.29353,0,7,Guy Macon,Warm-Agreeable
601192270.29413.29353,0,8,Upedge,Unassuming-Ingenuous
601192270.29413.29353,1,9,Upedge,Unassuming-Ingenuous
601192270.29413.29353,1,10,Renamed user 2560613081,Arrogant-Calculating
601577245.282471.282471,0,1,Petrarchan47,Warm-Agreeable
601577245.282471.282471,0,2,Kendall-K1,Unassuming-Ingenuous
601577245.282471.282471,0,3,Petrarchan47,Warm-Agreeable
601577245.282471.282471,0,4,Gandydancer,Warm-Agreeable
601577245.282471.282471,0,5,JohnValeron,Warm-Agreeable
601577245.282471.282471,0,6,Kendall-K1,Warm-Agreeable
601577245.282471.282471,1,7,JohnValeron,Warm-Agreeable
601577245.282471.282471,1,8,Kendall-K1,Unassuming-Ingenuous
601577245.282471.282471,1,9,JohnValeron,Warm-Agreeable
601577245.282471.282471,1,10,Kendall-K1,Unassuming-Ingenuous
601577245.282471.282471,1,11,JohnValeron,Warm-Agreeable
602226608.24924.24924,0,1,Dr.Rivers,Warm-Agreeable
602226608.24924.24924,0,2,Dr.Rivers,Unassuming-Ingenuous
602226608.24924.24924,0,3,J. Johnson,Warm-Agreeable
602226608.24924.24924,0,4,Forestrystudent,Unassured-Submissive
602226608.24924.24924,0,5,J. Johnson,Unassuming-Ingenuous
602226608.24924.24924,0,6,Forestrystudent,Arrogant-Calculating
602226608.24924.24924,1,7,J. Johnson,Unassuming-Ingenuous
607693890.61729.61729,0,1,71.23.178.214,Arrogant-Calculating
607693890.61729.61729,0,2,Ronz,Unassuming-Ingenuous
607693890.61729.61729,0,3,71.23.178.214,Cold
607693890.61729.61729,0,4,Ronz,Unassuming-Ingenuous
607693890.61729.61729,0,5,Ronz,Unassuming-Ingenuous
607693890.61729.61729,1,6,71.23.178.214,Cold
607693890.61729.61729,1,7,Binksternet,Warm-Agreeable
607693890.61729.61729,1,8,Ronz,Unassured-Submissive
607693890.61729.61729,1,9,71.23.178.214,Arrogant-Calculating
610383147.46409.46409,0,1,JamesB17,Unassured-Submissive
610383147.46409.46409,0,2,AndyTheGrump,Cold
610383147.46409.46409,0,3,MONGO,Warm-Agreeable
610383147.46409.46409,0,4,JamesB17,Arrogant-Calculating
610383147.46409.46409,0,5,AndyTheGrump,Cold
610383147.46409.46409,0,6,JamesB17,Gregarious-Extraverted
610383147.46409.46409,0,7,Ian.thomson,Warm-Agreeable
610383147.46409.46409,0,8,JamesB17,Aloof-Introverted
610383147.46409.46409,0,9,Atama,Assured-Dominant
610383147.46409.46409,0,10,Zeitgeist-Movement-Member,Unassured-Submissive
610383147.46409.46409,0,11,Ian.thomson,Unassuming-Ingenuous
610383147.46409.46409,0,12,AndyTheGrump,Cold
610383147.46409.46409,1,13,Zeitgeist-Movement-Member,Arrogant-Calculating
611037686.26619.26619,0,1,Piotrus,Warm-Agreeable
611037686.26619.26619,0,2,Piotrus,Unassured-Submissive
611037686.26619.26619,1,3,Volunteer Marek,Warm-Agreeable
611037686.26619.26619,1,4,MyMoloboaccount,Arrogant-Calculating
611037686.26619.26619,2,5,Volunteer Marek,Assured-Dominant
61157631.153078.153078,0,1,Lima,Warm-Agreeable
61157631.153078.153078,0,2,Giovanni33,Gregarious-Extraverted
61157631.153078.153078,0,3,Str1977,Warm-Agreeable
61157631.153078.153078,0,4,Giovanni33,Arrogant-Calculating
61157631.153078.153078,0,5,Str1977,Assured-Dominant
61157631.153078.153078,1,6,Giovanni33,Warm-Agreeable
61157631.153078.153078,1,7,Str1977,Arrogant-Calculating
615438945.52551.52551,0,1,Alrewas,Warm-Agreeable
615438945.52551.52551,0,2,DeCausa,Unassuming-Ingenuous
615438945.52551.52551,0,3,Alrewas,Warm-Agreeable
