conversation_id,chunk_id,utterance_id,speaker,social_orientation
111544183.27079.27079,0,4,Jmc,Unassuming-Ingenuous
111544183.27079.27079,0,5,71.167.231.127,Unassured-Submissive
111544183.27079.27079,0,6,Jmc,Arrogant-Calculating
111544183.27079.27079,0,7,Malikf,Unassured-Submissive
111603073.8923.8923,0,1,Optimist on the run,Warm-Agreeable
111603073.8923.8923,0,2,Captain scarlet,Unassuming-Ingenuous
111603073.8923.8923,0,3,Optimist on the run,Warm-Agreeable
111898199.3579.3589,0,1,Persian Poet Gal,Warm-Agreeable
111898199.3579.3589,0,2,Hipocrite,Cold
111898199.3579.3589,0,3,Persian Poet Gal,Unassuming-Ingenuous
111898199.3579.3589,0,4,Hipocrite,Arrogant-Calculating
112689148.5261.5261,0,1,The Myotis,Unassuming-Ingenuous
112689148.5261.5261,0,2,VartanM,Warm-Agreeable
112689148.5261.5261,0,3,Augustgrahl,Warm-Agreeable
112689148.5261.5261,0,4,Artaxiad,Warm-Agreeable
112689148.5261.5261,0,5,Aivazovsky,Warm-Agreeable
112689148.5261.5261,0,6,Aivazovsky,Warm-Agreeable
112689148.5261.5261,0,7,VartanM,Unassuming-Ingenuous
112689148.5261.5261,0,8,Augustgrahl,Warm-Agreeable
113046805.77803.77803,0,1,Commodore Sloat,Warm-Agreeable
113046805.77803.77803,0,2,Commodore Sloat,Unassuming-Ingenuous
113046805.77803.77803,0,3,Former user 2,Arrogant-Calculating
113046805.77803.77803,0,4,Commodore Sloat,Warm-Agreeable
113046805.77803.77803,0,5,Former user 2,Cold
113046805.77803.77803,0,6,Commodore Sloat,Unassured-Submissive
11331921.17573.17573,0,1,Wetman,Unassured-Submissive
11331921.17573.17573,0,2,Jguk,Warm-Agreeable
11331921.17573.17573,0,3,Wetman,Unassured-Submissive
113426114.252480.252480,0,1,Ironcorona,Unassuming-Ingenuous
113426114.252480.252480,0,2,Rannpháirtí anaithnid (old),Unassured-Submissive
113426114.252480.252480,0,3,CorbieVreccan,Warm-Agreeable
113426114.252480.252480,0,4,Rannpháirtí anaithnid (old),Unassured-Submissive
113426114.252480.252480,0,5,Ironcorona,Warm-Agreeable
113426114.252480.252480,0,6,Rannpháirtí anaithnid (old),Warm-Agreeable
113468765.31323.31323,0,1,Ryoung122,Unassuming-Ingenuous
113468765.31323.31323,0,2,Kaldari,Unassured-Submissive
113468765.31323.31323,0,3,Ryoung122,Unassured-Submissive
113468765.31323.31323,0,4,Paul57~enwiki,Unassuming-Ingenuous
113606995.13904.13904,0,1,Micrain,Unassured-Submissive
113606995.13904.13904,0,2,VartanM,Warm-Agreeable
113606995.13904.13904,0,3,Micrain,Unassuming-Ingenuous
113606995.13904.13904,0,4,VartanM,Warm-Agreeable
113606995.13904.13904,0,5,VartanM,Unassuming-Ingenuous
113637694.52.52,0,1,Lambertman,Unassured-Submissive
113637694.52.52,0,2,ChrisP2K5,Warm-Agreeable
113637694.52.52,0,3,Modor,Arrogant-Calculating
113637694.52.52,0,4,ChrisP2K5,Cold
113637694.52.52,0,5,Justinthebull,Gregarious-Extraverted
113637694.52.52,0,6,TheHYPO,Warm-Agreeable
113637694.52.52,0,7,ChrisP2K5,Cold
113637694.52.52,0,8,Justinthebull,Cold
113715557.51604.51604,0,1,Chochopk,Gregarious-Extraverted
113715557.51604.51604,0,2,Fish and karate,Warm-Agreeable
113715557.51604.51604,0,3,Fish and karate,Unassured-Submissive
113715557.51604.51604,0,4,76.16.89.117,Unassuming-Ingenuous
113715557.51604.51604,0,5,172.206.29.242,Warm-Agreeable
11454508.2556.2556,0,1,Harry491,Warm-Agreeable
11454508.2556.2556,0,2,Hyacinth,Unassuming-Ingenuous
11454508.2556.2556,0,3,Harry491,Warm-Agreeable
11454508.2556.2556,0,4,Dynzmoar,Unassured-Submissive
11454508.2556.2556,0,5,T. Anthony,Gregarious-Extraverted
114627125.3150.3150,0,1,Ideogram,Cold
114627125.3150.3150,0,2,Blueshirts,Warm-Agreeable
114627125.3150.3150,0,3,Ideogram,Warm-Agreeable
114627125.3150.3150,0,4,Blueshirts,Unassured-Submissive
114627125.3150.3150,0,5,Ideogram,Warm-Agreeable
114627125.3150.3150,0,6,Certified Gangsta,Cold
114627125.3150.3150,0,7,Ideogram,Unassuming-Ingenuous
114627125.3150.3150,0,8,Blueshirts,Cold
114814137.19490.19490,0,1,James Nicol,Unassuming-Ingenuous
114814137.19490.19490,0,2,Thomas Ightham,Warm-Agreeable
114814137.19490.19490,0,3,James Nicol,Warm-Agreeable
114814137.19490.19490,0,4,SethTisue,Unassuming-Ingenuous
114814137.19490.19490,0,5,Thomas Ightham,Warm-Agreeable
114814137.19490.19490,0,6,SocJan,Warm-Agreeable
114814137.19490.19490,0,7,SocJan,Unassuming-Ingenuous
114814137.19490.19490,0,8,Thomas Ightham,Warm-Agreeable
114814137.19490.19490,0,9,James Nicol,Arrogant-Calculating
114831022.4571.4571,0,1,Dev920,Warm-Agreeable
114831022.4571.4571,0,2,WJBscribe,Warm-Agreeable
114831022.4571.4571,0,3,Dev920,Gregarious-Extraverted
114874788.1217.1217,0,1,70.107.148.216,Unassured-Submissive
114874788.1217.1217,0,2,BlueCanary9999,Warm-Agreeable
114874788.1217.1217,0,3,70.107.151.97,Unassuming-Ingenuous
114874788.1217.1217,0,4,BlueCanary9999,Warm-Agreeable
114874788.1217.1217,0,5,InternationalEducation,Unassured-Submissive
114874788.1217.1217,0,6,BlueCanary9999,Warm-Agreeable
114874788.1217.1217,0,7,BlueCanary9999,Warm-Agreeable
114874788.1217.1217,0,8,70.107.173.188,Unassured-Submissive
114874788.1217.1217,0,9,BlueCanary9999,Warm-Agreeable
114940119.5559.5559,0,1,THUGCHILDz,Unassured-Submissive
114940119.5559.5559,0,2,Wahkeenah,Cold
114940119.5559.5559,0,3,WJBscribe,Warm-Agreeable
114940119.5559.5559,0,4,Wahkeenah,Arrogant-Calculating
115118716.11604.11604,0,1,Natgoo,Warm-Agreeable
115118716.11604.11604,0,2,Revival42,Cold
115118716.11604.11604,0,3,Natgoo,Warm-Agreeable
115118716.11604.11604,0,4,Revival42,Arrogant-Calculating
115118716.11604.11604,0,5,Natgoo,Warm-Agreeable
115118716.11604.11604,0,6,Revival42,Assured-Dominant
115118716.11604.11604,0,7,Natgoo,Warm-Agreeable
115118716.11604.11604,0,8,Revival42,Cold
11538354.18483.18483,0,1,SPUI,Unassuming-Ingenuous
11538354.18483.18483,0,2,IMeowbot,Arrogant-Calculating
11538354.18483.18483,0,3,SPUI,Warm-Agreeable
11538354.18483.18483,0,4,IMeowbot,Cold
11538354.18483.18483,0,5,SPUI,Unassured-Submissive
11538354.18483.18483,0,6,IMeowbot,Arrogant-Calculating
11538354.18483.18483,0,7,SPUI,Cold
115386656.79212.79212,0,1,Ali'i,Unassuming-Ingenuous
115386656.79212.79212,0,2,Cheeser1,Cold
115386656.79212.79212,0,3,SwitChar,Warm-Agreeable
115386656.79212.79212,0,4,Cheeser1,Arrogant-Calculating
115386656.79212.79212,0,5,SwitChar,Assured-Dominant
11538905.109689.109689,0,1,Christiaan,Warm-Agreeable
11538905.109689.109689,0,2,Daniel11,Cold
11538905.109689.109689,0,3,Christiaan,Unassuming-Ingenuous
11538905.109689.109689,0,4,Silverback,Unassuming-Ingenuous
11538905.109689.109689,0,5,Christiaan,Warm-Agreeable
11538905.109689.109689,0,6,Christiaan,Warm-Agreeable
11538905.109689.109689,0,7,Commodore Sloat,Warm-Agreeable
11538905.109689.109689,0,8,Daniel11,Arrogant-Calculating
11538905.109689.109689,0,9,Commodore Sloat,Cold
115398974.2304.2304,0,1,Tsunami Butler,Unassured-Submissive
115398974.2304.2304,0,2,Ideogram,Unassuming-Ingenuous
115398974.2304.2304,0,3,Tsunami Butler,Unassured-Submissive
115398974.2304.2304,0,4,Ideogram,Cold
115700477.14642.14642,0,1,Arcayne,Warm-Agreeable
115700477.14642.14642,0,2,ThuranX,Unassuming-Ingenuous
115700477.14642.14642,0,3,Bignole,Warm-Agreeable
115700477.14642.14642,0,4,Arcayne,Unassured-Submissive
115700477.14642.14642,0,5,Bignole,Warm-Agreeable
115700477.14642.14642,0,6,ThuranX,Unassuming-Ingenuous
115700477.14642.14642,0,7,Cuchullain,Warm-Agreeable
115714240.17316.17316,0,1,Arcayne,Warm-Agreeable
115714240.17316.17316,0,2,VanGuy85,Warm-Agreeable
115714240.17316.17316,0,3,75.27.186.31,Cold
115714240.17316.17316,0,4,Javits2000,Warm-Agreeable
115714240.17316.17316,0,5,Javits2000,Warm-Agreeable
115714240.17316.17316,0,6,Arcayne,Warm-Agreeable
115714240.17316.17316,0,7,75.27.186.31,Cold
115857386.6977.6977,0,1,AGK,Warm-Agreeable
115857386.6977.6977,0,2,SynergyStar,Warm-Agreeable
115857386.6977.6977,0,3,SynergyStar,Unassuming-Ingenuous
11590681.121810.121810,0,1,Christiaan,Arrogant-Calculating
11590681.121810.121810,0,2,Daniel11,Warm-Agreeable
11590681.121810.121810,0,3,Christiaan,Arrogant-Calculating
11590681.121810.121810,0,4,Daniel11,Warm-Agreeable
11590681.121810.121810,0,5,Christiaan,Cold
11590681.121810.121810,0,6,Silverback,Warm-Agreeable
11590681.121810.121810,0,7,Christiaan,Cold
115972197.0.0,0,1,71.235.81.39,Cold
115972197.0.0,0,2,71.235.81.39,Arrogant-Calculating
115972197.0.0,0,3,Noroton,Warm-Agreeable
115972197.0.0,0,4,71.235.81.39,Cold
115972197.0.0,0,5,Noroton,Warm-Agreeable
115972197.0.0,0,6,71.235.81.39,Cold
116090832.20690.20690,0,1,Shadow1,Warm-Agreeable
116090832.20690.20690,0,2,67.163.193.239,Unassuming-Ingenuous
116090832.20690.20690,0,3,Shadow1,Unassured-Submissive
116090832.20690.20690,0,4,65.143.72.28,Warm-Agreeable
116090832.20690.20690,0,5,ZimZalaBim,Unassuming-Ingenuous
116090832.20690.20690,0,6,ZimZalaBim,Warm-Agreeable
116090832.20690.20690,0,7,Shadow1,Unassured-Submissive
116090832.20690.20690,0,8,67.163.193.239,Arrogant-Calculating
116090832.20690.20690,0,9,67.163.193.239,Unassuming-Ingenuous
116156193.30393.30393,0,1,Sabine's Sunbird,Warm-Agreeable
116156193.30393.30393,0,2,Maias,Warm-Agreeable
116156193.30393.30393,0,3,Jimfbleak,Warm-Agreeable
116156193.30393.30393,0,4,Casliber,Warm-Agreeable
116156193.30393.30393,0,5,71.208.173.68,Unassuming-Ingenuous
116156193.30393.30393,0,6,209.112.65.129,Unassured-Submissive
116156193.30393.30393,0,7,Dysmorodrepanis~enwiki,Warm-Agreeable
116156193.30393.30393,0,8,Dysmorodrepanis~enwiki,Warm-Agreeable
116164674.34329.34813,0,1,ZimZalaBim,Unassuming-Ingenuous
116164674.34329.34813,0,2,X42bn6,Warm-Agreeable
116164674.34329.34813,0,3,ZimZalaBim,Unassured-Submissive
116164674.34329.34813,0,4,190.64.66.86,Unassured-Submissive
116164674.34329.34813,0,5,67.163.193.239,Unassuming-Ingenuous
116164674.34329.34813,0,6,190.64.66.86,Arrogant-Calculating
116164674.34329.34813,0,7,67.163.193.239,Unassured-Submissive
116164674.34329.34813,0,8,190.64.66.86,Cold
116164674.34329.34813,0,9,67.163.193.239,Cold
116364441.30097.30097,0,1,Urselius,Warm-Agreeable
116364441.30097.30097,0,2,Urselius,Unassured-Submissive
116364441.30097.30097,0,3,Urselius,Warm-Agreeable
116364441.30097.30097,0,4,Tirronan,Unassuming-Ingenuous
116364441.30097.30097,0,5,Urselius,Warm-Agreeable
116364441.30097.30097,0,6,Tirronan,Warm-Agreeable
116402323.22148.22148,0,1,VinceB,Arrogant-Calculating
116402323.22148.22148,0,2,Tankred,Warm-Agreeable
116402323.22148.22148,0,3,Heavypiece,Warm-Agreeable
116402323.22148.22148,0,4,84.236.89.208,Cold
116402323.22148.22148,0,5,84.236.89.208,Arrogant-Calculating
116402323.22148.22148,0,6,Tankred,Unassured-Submissive
116605439.14001.14001,0,1,Jonnyk1982,Unassured-Submissive
116605439.14001.14001,0,2,Itaqallah,Aloof-Introverted
116605439.14001.14001,0,3,Giordaano,Warm-Agreeable
116605439.14001.14001,0,4,Itaqallah,Unassuming-Ingenuous
116605439.14001.14001,0,5,Jonnyk1982,Cold
116605439.14054.14054,0,1,Jonnyk1982,Unassured-Submissive
116605439.14054.14054,0,2,Itaqallah,Aloof-Introverted
116605439.14054.14054,0,3,Giordaano,Warm-Agreeable
116605439.14054.14054,0,4,Itaqallah,Unassuming-Ingenuous
116605439.14054.14054,0,5,Jonnyk1982,Cold
116639845.58686.58686,0,1,Ed Poor,Warm-Agreeable
116639845.58686.58686,0,2,Commodore Sloat,Unassuming-Ingenuous
116639845.58686.58686,0,3,Ed Poor,Unassuming-Ingenuous
116639845.58686.58686,0,4,Commodore Sloat,Arrogant-Calculating
116639845.58686.58686,0,5,Armon,Warm-Agreeable
116639845.58686.58686,0,6,Ed Poor,Gregarious-Extraverted
116848588.16434.16434,0,1,WillE,Unassuming-Ingenuous
116848588.16434.16434,0,2,Pubuman,Arrogant-Calculating
116848588.16434.16434,0,3,Pubuman,Cold
116848588.16434.16434,0,4,BlackJack,Warm-Agreeable
116848588.16434.16434,0,5,Chulaww,Unassuming-Ingenuous
116848588.16434.16434,0,6,YellowMonkey,Unassuming-Ingenuous
116848588.16434.16434,0,7,Chulaww,Warm-Agreeable
116944801.5530.5530,0,1,70.142.47.196,Unassured-Submissive
116944801.5530.5530,0,2,09aidepikiw,Warm-Agreeable
116944801.5530.5530,0,3,70.142.47.196,Unassured-Submissive
116944801.5530.5530,0,4,09aidepikiw,Warm-Agreeable
116944801.5530.5530,0,5,64.149.37.117,Unassured-Submissive
117060297.6358.6358,0,1,Yeanold Viskersenn,Unassured-Submissive
117060297.6358.6358,0,2,Bill,Warm-Agreeable
117060297.6358.6358,0,3,Bill,Unassured-Submissive
117060297.6358.6358,0,4,09aidepikiw,Unassuming-Ingenuous
117060297.6358.6358,0,5,Ciao 90,Cold
117060297.6358.6358,0,6,Bill,Warm-Agreeable
117060297.6358.6358,0,7,09aidepikiw,Unassuming-Ingenuous
117313335.19115.19115,0,1,THF,Unassured-Submissive
117313335.19115.19115,0,2,UBeR,Assured-Dominant
117313335.19115.19115,0,3,Skyemoor,Arrogant-Calculating
117313335.19115.19115,0,4,UBeR,Assured-Dominant
117313335.19115.19115,0,5,Skyemoor,Warm-Agreeable
117313335.19115.19115,0,6,UBeR,Assured-Dominant
117313335.19115.19115,0,7,Skyemoor,Unassuming-Ingenuous
117313335.19115.19115,0,8,UBeR,Cold
117911384.5410.489,0,1,MyWikiBiz,Warm-Agreeable
117911384.5410.489,0,2,Danski14,Warm-Agreeable
117911384.5410.489,0,3,MyWikiBiz,Unassuming-Ingenuous
117911384.5410.489,0,4,Danski14,Unassured-Submissive
117911384.5410.489,0,5,MyWikiBiz,Warm-Agreeable
117927239.17446.17283,0,1,Lethiere,Unassuming-Ingenuous
117927239.17446.17283,0,2,Charles,Unassured-Submissive
117927239.17446.17283,0,3,Montanabw,Warm-Agreeable
117927239.17446.17283,0,4,Lethiere,Warm-Agreeable
117927239.17446.17283,0,5,Montanabw,Cold
11805402.152164.152164,0,1,ObsidianOrder,Warm-Agreeable
11805402.152164.152164,0,2,Commodore Sloat,Warm-Agreeable
11805402.152164.152164,0,3,Christiaan,Warm-Agreeable
11805402.152164.152164,0,4,ObsidianOrder,Unassuming-Ingenuous
11805402.152164.152164,0,5,Silverback,Unassured-Submissive
11805402.152164.152164,0,6,Commodore Sloat,Cold
11827530.53683.53683,0,1,Corax,Cold
11827530.53683.53683,0,2,Adam Carr,Unassuming-Ingenuous
11827530.53683.53683,0,3,Corax,Arrogant-Calculating
11827530.53683.53683,0,4,Adam Carr,Unassured-Submissive
11827530.53683.53683,0,5,Corax,Arrogant-Calculating
11827530.53683.53683,0,6,Adam Carr,Unassuming-Ingenuous
11827530.53683.53683,0,7,Corax,Gregarious-Extraverted
11827530.53683.53683,0,8,Adam Carr,Cold
118650722.2216.2216,0,1,BlueCanary9999,Warm-Agreeable
118650722.2216.2216,0,2,70.107.121.2,Unassuming-Ingenuous
118650722.2216.2216,0,3,70.107.151.121,Unassured-Submissive
118650722.2216.2216,0,4,70.107.151.121,Aloof-Introverted
118650722.2216.2216,0,5,InternationalEducation,Unassured-Submissive
118650722.2216.2216,0,6,BlueCanary9999,Warm-Agreeable
118650722.2216.2216,0,7,Burnedthru,Cold
118650722.2216.2216,0,8,InternationalEducation,Unassured-Submissive
118650722.2216.2216,0,9,BlueCanary9999,Warm-Agreeable
118981586.17906.17499,0,1,AFA,Cold
118981586.17906.17499,0,2,Raftermast,Warm-Agreeable
118981586.17906.17499,0,3,Scurbro,Arrogant-Calculating
118981586.17906.17499,0,4,Raftermast,Cold
118981586.17906.17499,0,5,Raftermast,Unassured-Submissive
118981586.17906.17499,0,6,Scurbro,Gregarious-Extraverted
11915549.810.810,0,1,Instantnood,Warm-Agreeable
11915549.810.810,0,2,Huaiwei,Unassuming-Ingenuous
11915549.810.810,0,3,Instantnood,Gregarious-Extraverted
11932349.376.376,0,1,DreamGuy,Unassuming-Ingenuous
11932349.376.376,0,2,Caltrop,Unassured-Submissive
11932349.376.376,0,3,DreamGuy,Warm-Agreeable
11932349.376.376,0,4,Caltrop,Cold
1195308.2477.2477,0,1,Tim Starling,Unassuming-Ingenuous
1195308.2477.2477,0,2,Reddi,Gregarious-Extraverted
1195308.2477.2477,0,3,Reddi,Unassuming-Ingenuous
1195308.2477.2477,0,4,Tim Starling,Arrogant-Calculating
1195308.2477.2477,0,5,Reddi,Gregarious-Extraverted
1195308.2477.2477,0,6,Tim Starling,Cold
1195308.2477.2477,0,7,Reddi,Gregarious-Extraverted
1195871.7257.7257,0,1,Tim Starling,Cold
1195871.7257.7257,0,2,Reddi,Unassured-Submissive
1195871.7257.7257,0,3,Tim Starling,Assured-Dominant
1195871.7257.7257,0,4,Tim Starling,Assured-Dominant
1195871.7257.7257,0,5,Tim Starling,Unassured-Submissive
1195871.7257.7257,0,6,Roadrunner,Warm-Agreeable
119611018.34356.34356,0,1,Dro Boy,Unassured-Submissive
119611018.34356.34356,0,2,Darrenhusted,Unassuming-Ingenuous
119611018.34356.34356,0,3,ProtoWolf,Warm-Agreeable
119611018.34356.34356,0,4,The Hybrid,Unassured-Submissive
119611018.34356.34356,0,5,ProtoWolf,Warm-Agreeable
119611018.34356.34356,0,6,Tehnaz12,Unassured-Submissive
119611018.34356.34356,0,7,The Hybrid,Warm-Agreeable
119685468.7818.7808,0,1,CloudNine,Unassuming-Ingenuous
119685468.7818.7808,0,2,NSR77,Warm-Agreeable
119685468.7818.7808,0,3,WesleyDodds,Warm-Agreeable
119741303.36118.36118,0,1,WiiAlbanyGirl,Warm-Agreeable
119741303.36118.36118,0,2,Bmg916,Unassuming-Ingenuous
119741303.36118.36118,0,3,WiiAlbanyGirl,Unassured-Submissive
119741303.36118.36118,0,4,Bmg916,Unassuming-Ingenuous
119741303.36118.36118,0,5,ProtoWolf,Unassured-Submissive
119741303.36118.36118,0,6,WiiAlbanyGirl,Warm-Agreeable
119741303.36118.36118,0,7,164.116.223.45,Unassured-Submissive
119870947.14802.14802,0,1,Ta bu shi da yu,Unassured-Submissive
119870947.14802.14802,0,2,Jdlowery,Warm-Agreeable
119870947.14802.14802,0,3,Ta bu shi da yu,Unassured-Submissive
119870947.14802.14802,0,4,Warren,Assured-Dominant
119870947.14802.14802,0,5,Ta bu shi da yu,Unassured-Submissive
119870947.14802.14802,0,6,Akhristov,Unassuming-Ingenuous
119870947.14802.14802,0,7,Warren,Assured-Dominant
119870947.14802.14802,0,8,Ta bu shi da yu,Unassured-Submissive
120051909.8801.8801,0,1,Mr.Gigglestein,Unassured-Submissive
120051909.8801.8801,0,2,WesleyDodds,Warm-Agreeable
120051909.8801.8801,0,3,Mr.Gigglestein,Arrogant-Calculating
120051909.8801.8801,0,4,CloudNine,Warm-Agreeable
120051909.8801.8801,0,5,Mr.Gigglestein,Cold
120058350.0.0,0,1,Brewhaha@edmc.net,Gregarious-Extraverted
120058350.0.0,0,2,Jim Raynor~enwiki,Warm-Agreeable
120058350.0.0,0,3,UtherSRG,Warm-Agreeable
120058350.0.0,0,4,Ramdrake,Unassuming-Ingenuous
120058350.0.0,0,5,Howcheng,Warm-Agreeable
120058350.0.0,0,6,Jim Raynor~enwiki,Unassuming-Ingenuous
120066409.597.597,0,1,Matt57,Unassuming-Ingenuous
120066409.597.597,0,2,Itaqallah,Unassured-Submissive
120066409.597.597,0,3,Matt57,Arrogant-Calculating
120066409.597.597,0,4,Itaqallah,Unassured-Submissive
120066409.597.597,0,5,Matt57,Unassuming-Ingenuous
120066409.597.597,0,6,Itaqallah,Unassured-Submissive
120066409.597.597,0,7,Arrow740,Unassuming-Ingenuous
120066409.597.597,0,8,Matt57,Gregarious-Extraverted
120066409.597.597,0,9,Itaqallah,Unassured-Submissive
120201689.7250.7250,0,1,Darrenhusted,Unassured-Submissive
120201689.7250.7250,0,2,Anakinjmt,Assured-Dominant
120201689.7250.7250,0,3,TJ Spyke,Unassuming-Ingenuous
120201689.7250.7250,0,4,Darrenhusted,Warm-Agreeable
120407046.51462.51462,0,1,Kaldari,Warm-Agreeable
120407046.51462.51462,0,2,Wadewitz,Warm-Agreeable
120407046.51462.51462,0,3,162.83.134.173,Unassuming-Ingenuous
120407046.51462.51462,0,4,162.83.134.173,Aloof-Introverted
120407046.51462.51462,0,5,162.83.134.173,Unassured-Submissive
120407046.51462.51462,0,6,Wadewitz,Warm-Agreeable
120540440.64114.64114,0,1,Mariokempes,Warm-Agreeable
120540440.64114.64114,0,2,XGustaX,Unassured-Submissive
120540440.64114.64114,0,3,Marianocecowski,Warm-Agreeable
120540440.64114.64114,0,4,XGustaX,Arrogant-Calculating
120540440.64114.64114,0,5,24.60.175.168,Unassuming-Ingenuous
120540440.64114.64114,0,6,Mariokempes,Arrogant-Calculating
120540440.64114.64114,0,7,XGustaX,Cold
120623009.34593.35467,0,1,Tuxide,Warm-Agreeable
120623009.34593.35467,0,2,Derek.cashman,Unassured-Submissive
120623009.34593.35467,0,3,69.140.164.142,Unassured-Submissive
120623009.34593.35467,0,4,Tuxide,Unassuming-Ingenuous
120623009.34593.35467,0,5,Derek.cashman,Cold
120691935.319.319,0,1,219.90.163.7,Unassured-Submissive
120691935.319.319,0,2,Dan027,Warm-Agreeable
120691935.319.319,0,3,WLRoss,Arrogant-Calculating
120691935.319.319,0,4,192.43.227.18,Unassuming-Ingenuous
120691935.319.319,0,5,125.168.108.56,Warm-Agreeable
120691935.319.319,0,6,Hyper Intelligent Fish,Assured-Dominant
120691935.319.319,0,7,Hyper Intelligent Fish,Cold
120755140.59696.58124,0,1,Assault11,Assured-Dominant
120755140.59696.58124,0,2,Yeahsoo~enwiki,Not Available
120755140.59696.58124,0,3,Assault11,Warm-Agreeable
120755140.59696.58124,0,4,Whlee,Arrogant-Calculating
120755140.59696.58124,0,5,Assault11,Cold
12080811.2083.2083,0,1,Instantnood,Warm-Agreeable
12080811.2083.2083,0,2,Huaiwei,Unassuming-Ingenuous
12080811.2083.2083,0,3,Instantnood,Aloof-Introverted
12080811.2083.2083,0,4,Huaiwei,Arrogant-Calculating
12080811.2083.2083,0,5,Instantnood,Unassured-Submissive
12080811.2083.2083,0,6,Huaiwei,Cold
12080811.2083.2083,0,7,Instantnood,Warm-Agreeable
12080811.2083.2083,0,8,Huaiwei,Cold
12084656.55779.55779,0,1,Mirror Vax,Unassured-Submissive
12084656.55779.55779,0,2,Jmabel,Unassuming-Ingenuous
12084656.55779.55779,0,3,Mirror Vax,Assured-Dominant
12084656.55779.55779,0,4,Silverback,Warm-Agreeable
12084656.55779.55779,0,5,Mirror Vax,Unassured-Submissive
12084656.55779.55779,0,6,Perceval,Warm-Agreeable
12084656.55779.55779,0,7,User2004,Unassuming-Ingenuous
120959528.168699.168699,0,1,Ahwaz,Warm-Agreeable
120959528.168699.168699,0,2,Merzbow,Unassuming-Ingenuous
120959528.168699.168699,0,3,Ahwaz,Warm-Agreeable
120959528.168699.168699,0,4,AAA765,Unassuming-Ingenuous
120959528.168699.168699,0,5,Matt57,Warm-Agreeable
120959528.168699.168699,0,6,Matt57,Unassuming-Ingenuous
120959528.168699.168699,0,7,Ahwaz,Arrogant-Calculating
120995731.84245.84245,0,1,Geirate,Cold
120995731.84245.84245,0,2,XtremeEGCena7,Warm-Agreeable
120995731.84245.84245,0,3,Suriel1981,Warm-Agreeable
